F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
-2.27,1.57,14.37,139.9,-1.089,0.753
-2.27,1.55,14.49,139.9,-1.071,0.732
-2.27,1.56,14.49,139.9,-1.071,0.736
-2.27,1.55,14.37,139.9,-1.089,0.744
-2.24,1.55,14.07,139.9,-1.121,0.776
-2.2,1.52,14.01,139.9,-1.111,0.767
-2.2,1.51,14.13,139.9,-1.092,0.749
-2.2,1.5,14.13,139.9,-1.092,0.744
-2.19,1.5,14.07,139.9,-1.096,0.751
-2.18,1.5,14.01,139.9,-1.101,0.757
-2.18,1.49,14.01,139.9,-1.101,0.752
-2.66,2.2,16.01,140.1,-1.02,0.843
-2.67,2.21,15.96,140.1,-1.03,0.852
-2.67,2.22,16.01,140.1,-1.023,0.851
-2.67,2.22,16.01,140.1,-1.023,0.851
-2.69,2.22,15.96,140.1,-1.038,0.856
-2.67,2.22,16.01,140.1,-1.023,0.851
-2.67,2.21,16.12,140.1,-1.01,0.836
-2.68,2.22,16.06,140.1,-1.021,0.846
-2.68,2.21,16.01,140.1,-1.027,0.847
-2.67,2.21,16.06,140.1,-1.017,0.842
-2.67,2.21,16.06,140.1,-1.017,0.842
-2.68,2.21,16.06,140.1,-1.021,0.842
-2.67,2.2,15.96,140.1,-1.03,0.849
-2.68,2.2,16.01,140.1,-1.027,0.843
-2.68,2.2,15.96,140.1,-1.034,0.849
-2.65,2.19,16.01,140.1,-1.016,0.839
-2.65,2.2,16.06,140.1,-1.01,0.838
-2.65,2.2,16.01,140.1,-1.016,0.843
-2.65,2.18,16.06,140.1,-1.01,0.83
-2.64,2.19,15.96,140.1,-1.018,0.845
-2.09,1.25,14.25,145.1,-1.02,0.61
-2.09,1.26,14.37,145.1,-1.003,0.605
-2.09,1.25,14.43,145.1,-0.995,0.595
-2.09,1.24,14.31,145.1,-1.011,0.6
-2.09,1.24,14.37,145.1,-1.003,0.595
-2.09,1.25,14.25,145.1,-1.02,0.61
-2.09,1.26,14.25,145.1,-1.02,0.615
-2.1,1.26,14.25,145.1,-1.025,0.615
-2.1,1.26,14.31,145.1,-1.016,0.61
-2.09,1.25,14.01,145.1,-1.055,0.631
-2.09,1.25,13.95,145.1,-1.064,0.637
-2.09,1.25,14.01,145.1,-1.055,0.631
-2.09,1.25,14.01,145.1,-1.055,0.631
-2.07,1.24,14.13,145.1,-1.027,0.615
-2.07,1.24,14.19,145.1,-1.019,0.61
-2.07,1.24,14.25,145.1,-1.01,0.605
-2.08,1.24,14.13,145.1,-1.032,0.615
-2.09,1.24,14.01,145.1,-1.055,0.626
-2.09,1.25,14.13,145.1,-1.037,0.62
-2.09,1.25,14.07,145.1,-1.046,0.626
-2.55,1.74,15.85,145.3,-0.997,0.681
-2.54,1.74,15.91,145.3,-0.986,0.675
-2.54,1.74,15.96,145.3,-0.98,0.671
-2.56,1.75,16.01,145.3,-0.981,0.671
-2.54,1.75,15.96,145.3,-0.98,0.675
-2.54,1.74,15.96,145.3,-0.98,0.671
-2.53,1.73,15.96,145.3,-0.976,0.667
-2.53,1.73,15.91,145.3,-0.982,0.672
-2.54,1.73,15.91,145.3,-0.986,0.672
-2.54,1.74,15.91,145.3,-0.986,0.675
-2.53,1.73,15.91,145.3,-0.982,0.672
-2.54,1.74,15.91,145.3,-0.986,0.675
-2.54,1.74,15.85,145.3,-0.993,0.681
-2.54,1.74,15.91,145.3,-0.986,0.675
-2.54,1.73,15.85,145.3,-0.993,0.677
-2.52,1.74,15.85,145.3,-0.986,0.681
-2.55,1.74,15.91,145.3,-0.99,0.675
-2.55,1.74,15.91,145.3,-0.99,0.675
-2.55,1.74,15.91,145.3,-0.99,0.675
-2.54,1.74,15.85,145.3,-0.993,0.681
-2.49,1.38,16.01,149.9,-0.954,0.529
-2.49,1.39,16.06,149.9,-0.949,0.53
-2.47,1.39,16.01,149.9,-0.947,0.533
-2.47,1.38,16.06,149.9,-0.941,0.526
-2.45,1.37,16.06,149.9,-0.933,0.522
-2.45,1.37,16.06,149.9,-0.933,0.522
-2.46,1.37,16.12,149.9,-0.93,0.518
-2.46,1.37,16.12,149.9,-0.93,0.518
-2.46,1.37,16.01,149.9,-0.943,0.525
-2.45,1.37,15.91,149.9,-0.951,0.532
-2.45,1.37,15.96,149.9,-0.945,0.528
-2.45,1.37,16.12,149.9,-0.926,0.518
-2.45,1.38,16.17,149.9,-0.921,0.519
-2.46,1.38,16.01,149.9,-0.943,0.529
-2.46,1.38,16.01,149.9,-0.943,0.529
-2.46,1.38,16.06,149.9,-0.937,0.526
-2.45,1.38,16.01,149.9,-0.939,0.529
-2.45,1.38,16.06,149.9,-0.933,0.526
-2.43,1.38,16.12,149.9,-0.919,0.522
-2.43,1.36,16.01,149.9,-0.931,0.521
-1.93,0.93,14.13,150,-0.958,0.462
-1.94,0.93,14.13,150,-0.963,0.462
-1.94,0.93,14.13,150,-0.963,0.462
-1.95,0.93,14.13,150,-0.968,0.462
-1.95,0.93,14.07,150,-0.976,0.466
-1.94,0.93,13.95,150,-0.988,0.474
-1.94,0.93,14.01,150,-0.979,0.47
-1.94,0.93,14.07,150,-0.971,0.466
-1.94,0.93,14.01,150,-0.979,0.47
-1.94,0.93,14.01,150,-0.979,0.47
-1.94,0.94,14.13,150,-0.963,0.467
-1.95,0.94,14.01,150,-0.984,0.475
-1.95,0.94,14.07,150,-0.976,0.471
-1.95,0.94,14.13,150,-0.968,0.467
-1.95,0.93,14.01,150,-0.984,0.47
-1.95,0.93,14.01,150,-0.984,0.47
-1.95,0.93,14.07,150,-0.976,0.466
-1.94,0.93,14.13,150,-0.963,0.462
-1.94,0.93,14.13,150,-0.963,0.462
-1.95,0.93,14.07,150,-0.976,0.466
-1.95,0.7,14.19,155,-0.96,0.344
-1.96,0.7,14.25,155,-0.956,0.342
-1.95,0.7,14.43,155,-0.928,0.333
-1.95,0.7,14.31,155,-0.944,0.339
-1.95,0.71,14.07,155,-0.976,0.355
-1.95,0.71,14.13,155,-0.968,0.352
-1.96,0.71,14.07,155,-0.981,0.355
-1.95,0.71,14.07,155,-0.976,0.355
-1.95,0.7,14.19,155,-0.96,0.344
-1.95,0.7,14.19,155,-0.96,0.344
-1.95,0.7,14.19,155,-0.96,0.344
-1.95,0.7,14.13,155,-0.968,0.347
-1.95,0.7,14.19,155,-0.96,0.344
-1.94,0.7,14.19,155,-0.955,0.344
-1.93,0.7,14.13,155,-0.958,0.347
-1.94,0.7,14.13,155,-0.963,0.347
-1.94,0.7,14.25,155,-0.947,0.342
-1.94,0.7,14.31,155,-0.939,0.339
-1.95,0.71,14.13,155,-0.968,0.352
-1.95,0.71,14.13,155,-0.968,0.352
-2.3,1,15.69,155.2,-0.918,0.399
-2.3,1,16.01,155.2,-0.882,0.383
-2.3,1,16.06,155.2,-0.876,0.381
-2.29,1,15.91,155.2,-0.889,0.388
-2.28,0.99,15.85,155.2,-0.892,0.387
-2.28,0.99,15.8,155.2,-0.897,0.39
-2.27,0.99,15.96,155.2,-0.876,0.382
-2.27,0.99,15.96,155.2,-0.876,0.382
-2.28,0.99,15.85,155.2,-0.892,0.387
-2.28,0.99,15.85,155.2,-0.892,0.387
-2.28,0.99,15.85,155.2,-0.892,0.387
-2.29,0.99,15.91,155.2,-0.889,0.384
-2.29,1,15.96,155.2,-0.883,0.386
-2.29,1,16.06,155.2,-0.872,0.381
-2.28,1,16.12,155.2,-0.862,0.378
-2.28,1,16.12,155.2,-0.862,0.378
-2.28,1,16.06,155.2,-0.869,0.381
-2.28,1,15.64,155.2,-0.916,0.402
-2.29,1,15.64,155.2,-0.92,0.402
-2.28,1,15.64,155.2,-0.916,0.402
-2.35,0.77,16.06,159.9,-0.895,0.293
-2.35,0.77,16.01,159.9,-0.901,0.295
-2.35,0.76,16.06,159.9,-0.895,0.29
-2.35,0.76,16.01,159.9,-0.901,0.291
-2.35,0.77,16.01,159.9,-0.901,0.295
-2.35,0.77,15.96,159.9,-0.906,0.297
-2.36,0.77,15.96,159.9,-0.91,0.297
-2.36,0.77,15.96,159.9,-0.91,0.297
-2.35,0.76,15.91,159.9,-0.912,0.295
-2.35,0.76,16.01,159.9,-0.901,0.291
-2.36,0.77,15.96,159.9,-0.91,0.297
-2.36,0.77,15.91,159.9,-0.916,0.299
-2.35,0.77,15.91,159.9,-0.912,0.299
-2.35,0.77,16.01,159.9,-0.901,0.295
-2.36,0.77,16.01,159.9,-0.905,0.295
-2.36,0.77,15.91,159.9,-0.916,0.299
-2.37,0.77,15.91,159.9,-0.92,0.299
-2.36,0.77,15.96,159.9,-0.91,0.297
-2.36,0.77,15.96,159.9,-0.91,0.297
-2.36,0.77,15.91,159.9,-0.916,0.299
-2.11,0.44,14.07,159.9,-1.056,0.22
-2.11,0.45,14.13,159.9,-1.047,0.223
-2.11,0.44,14.07,159.9,-1.056,0.22
-2.11,0.44,13.95,159.9,-1.074,0.224
-2.11,0.45,14.01,159.9,-1.065,0.227
-2.11,0.44,13.95,159.9,-1.074,0.224
-2.1,0.44,13.95,159.9,-1.069,0.224
-2.1,0.44,14.13,159.9,-1.042,0.218
-2.1,0.44,14.07,159.9,-1.051,0.22
-2.11,0.44,14.01,159.9,-1.065,0.222
-2.11,0.44,14.13,159.9,-1.047,0.218
-2.11,0.44,14.07,159.9,-1.056,0.22
-2.11,0.44,14.19,159.9,-1.038,0.217
-2.11,0.44,14.25,159.9,-1.03,0.215
-2.11,0.45,14.19,159.9,-1.038,0.221
-2.12,0.45,14.25,159.9,-1.035,0.22
-2.12,0.45,14.25,159.9,-1.035,0.22
-2.11,0.45,14.13,159.9,-1.047,0.223
-2.11,0.44,14.13,159.9,-1.047,0.218
-2.11,0.44,14.19,159.9,-1.038,0.217
-1.98,0.21,14.07,164.9,-0.991,0.105
-1.99,0.21,14.01,164.9,-1.005,0.106
-1.99,0.21,14.13,164.9,-0.988,0.104
-1.99,0.21,14.13,164.9,-0.988,0.104
-1.99,0.21,14.07,164.9,-0.996,0.105
-1.99,0.21,14.13,164.9,-0.988,0.104
-1.99,0.21,14.13,164.9,-0.988,0.104
-1.98,0.21,14.07,164.9,-0.991,0.105
-1.99,0.21,14.19,164.9,-0.979,0.103
-1.99,0.21,14.07,164.9,-0.996,0.105
-1.99,0.21,13.95,164.9,-1.013,0.107
-1.99,0.21,13.83,164.9,-1.031,0.109
-1.98,0.21,13.89,164.9,-1.017,0.108
-1.99,0.21,13.95,164.9,-1.013,0.107
-1.99,0.21,14.01,164.9,-1.005,0.106
-1.98,0.21,14.07,164.9,-0.991,0.105
-1.99,0.21,14.01,164.9,-1.005,0.106
-1.99,0.21,14.01,164.9,-1.005,0.106
-1.99,0.21,13.95,164.9,-1.013,0.107
-1.99,0.21,14.13,164.9,-0.988,0.104
-2.59,0.39,15.85,165.1,-1.013,0.153
-2.59,0.39,16.01,165.1,-0.993,0.149
-2.59,0.39,15.85,165.1,-1.013,0.153
-2.59,0.39,15.85,165.1,-1.013,0.153
-2.59,0.39,15.96,165.1,-0.999,0.15
-2.6,0.39,15.96,165.1,-1.003,0.15
-2.59,0.39,15.85,165.1,-1.013,0.153
-2.59,0.39,15.85,165.1,-1.013,0.153
-2.59,0.39,15.8,165.1,-1.019,0.154
-2.58,0.39,15.85,165.1,-1.009,0.153
-2.59,0.39,15.85,165.1,-1.013,0.153
-2.58,0.39,15.96,165.1,-0.995,0.15
-2.58,0.39,15.91,165.1,-1.001,0.151
-2.58,0.39,15.85,165.1,-1.009,0.153
-2.58,0.39,15.85,165.1,-1.009,0.153
-2.58,0.39,15.96,165.1,-0.995,0.15
-2.58,0.39,15.96,165.1,-0.995,0.15
-2.59,0.39,15.96,165.1,-0.999,0.15
-2.59,0.39,15.85,165.1,-1.013,0.153
-2.59,0.39,15.85,165.1,-1.013,0.153
-0.97,0.14,14.37,170.1,-0.465,0.067
-0.96,0.14,14.37,170.1,-0.461,0.067
-0.96,0.14,14.31,170.1,-0.465,0.068
-0.96,0.14,14.31,170.1,-0.465,0.068
-0.97,0.14,14.31,170.1,-0.469,0.068
-0.96,0.14,14.31,170.1,-0.465,0.068
-0.96,0.14,14.25,170.1,-0.468,0.068
-0.96,0.14,14.31,170.1,-0.465,0.068
-0.95,0.14,14.19,170.1,-0.468,0.069
-0.95,0.14,14.01,170.1,-0.48,0.071
-0.95,0.14,14.19,170.1,-0.468,0.069
-0.95,0.14,14.31,170.1,-0.46,0.068
-0.95,0.14,14.25,170.1,-0.464,0.068
-0.95,0.14,14.13,170.1,-0.472,0.069
-0.95,0.14,14.13,170.1,-0.472,0.069
-0.95,0.14,14.13,170.1,-0.472,0.069
-0.94,0.14,14.01,170.1,-0.475,0.071
-0.94,0.14,14.01,170.1,-0.475,0.071
-0.94,0.14,14.07,170.1,-0.471,0.07
-0.94,0.14,14.13,170.1,-0.467,0.069
-2.07,0.19,15.85,170.2,-0.81,0.074
-2.07,0.19,15.91,170.2,-0.804,0.074
-2.07,0.19,15.91,170.2,-0.804,0.074
-2.07,0.19,15.85,170.2,-0.81,0.074
-2.06,0.19,15.91,170.2,-0.8,0.074
-2.06,0.19,15.91,170.2,-0.8,0.074
-2.06,0.19,15.85,170.2,-0.806,0.074
-2.06,0.19,15.85,170.2,-0.806,0.074
-2.06,0.19,15.85,170.2,-0.806,0.074
-2.06,0.19,15.85,170.2,-0.806,0.074
-2.06,0.18,15.85,170.2,-0.806,0.07
-2.05,0.19,15.85,170.2,-0.802,0.074
-2.04,0.19,15.85,170.2,-0.798,0.074
-2.04,0.19,15.85,170.2,-0.798,0.074
-2.04,0.19,15.85,170.2,-0.798,0.074
-2.03,0.19,15.91,170.2,-0.788,0.074
-2.03,0.19,15.85,170.2,-0.794,0.074
-2.03,0.19,15.8,170.2,-0.799,0.075
-2.03,0.19,15.85,170.2,-0.794,0.074
-2.04,0.19,15.85,170.2,-0.798,0.074
-0.85,0.16,15.91,174.7,-0.33,0.062
-0.85,0.16,15.91,174.7,-0.33,0.062
-0.85,0.16,15.91,174.7,-0.33,0.062
-0.85,0.16,15.85,174.7,-0.332,0.063
-0.85,0.16,15.91,174.7,-0.33,0.062
-0.85,0.16,15.85,174.7,-0.332,0.063
-0.85,0.16,15.8,174.7,-0.335,0.063
-0.85,0.16,15.8,174.7,-0.335,0.063
-0.85,0.16,15.85,174.7,-0.332,0.063
-0.85,0.16,15.8,174.7,-0.335,0.063
-0.85,0.16,15.8,174.7,-0.335,0.063
-0.85,0.16,15.8,174.7,-0.335,0.063
-0.85,0.16,15.85,174.7,-0.332,0.063
-0.85,0.16,15.85,174.7,-0.332,0.063
-0.85,0.16,15.85,174.7,-0.332,0.063
-0.85,0.16,15.91,174.7,-0.33,0.062
-0.85,0.16,15.91,174.7,-0.33,0.062
-0.85,0.16,15.85,174.7,-0.332,0.063
-0.85,0.16,15.8,174.7,-0.335,0.063
-0.85,0.16,15.8,174.7,-0.335,0.063
-0.23,0.14,14.25,175,-0.112,0.068
-0.23,0.14,14.13,175,-0.114,0.069
-0.23,0.14,14.25,175,-0.112,0.068
-0.23,0.15,14.25,175,-0.112,0.073
-0.23,0.14,14.19,175,-0.113,0.069
-0.23,0.14,14.31,175,-0.111,0.068
-0.24,0.15,14.37,175,-0.115,0.072
-0.24,0.14,14.37,175,-0.115,0.067
-0.24,0.14,14.37,175,-0.115,0.067
-0.24,0.14,14.37,175,-0.115,0.067
-0.24,0.14,14.31,175,-0.116,0.068
-0.24,0.14,14.25,175,-0.117,0.068
-0.24,0.14,14.37,175,-0.115,0.067
-0.24,0.14,14.37,175,-0.115,0.067
-0.24,0.14,14.37,175,-0.115,0.067
-0.24,0.14,14.31,175,-0.116,0.068
-0.24,0.14,14.31,175,-0.116,0.068
-0.24,0.14,14.31,175,-0.116,0.068
-0.24,0.14,14.31,175,-0.116,0.068
-0.24,0.14,14.31,175,-0.116,0.068
0.94,0.27,14.13,180,0.467,0.134
0.94,0.27,14.13,180,0.467,0.134
0.94,0.27,14.07,180,0.471,0.135
0.94,0.27,14.25,180,0.459,0.132
0.94,0.27,14.31,180,0.455,0.131
0.94,0.27,14.25,180,0.459,0.132
0.94,0.27,14.19,180,0.463,0.133
0.94,0.27,14.25,180,0.459,0.132
0.94,0.27,14.25,180,0.459,0.132
0.95,0.27,14.25,180,0.464,0.132
0.95,0.27,14.25,180,0.464,0.132
0.95,0.27,14.19,180,0.468,0.133
0.95,0.27,14.19,180,0.468,0.133
0.95,0.28,14.19,180,0.468,0.138
0.95,0.27,14.13,180,0.472,0.134
0.95,0.27,14.07,180,0.476,0.135
0.94,0.27,14.07,180,0.471,0.135
0.94,0.27,14.31,180,0.455,0.131
0.94,0.27,14.43,180,0.447,0.128
0.93,0.27,14.37,180,0.446,0.13
0.21,0.21,15.64,180.1,0.084,0.084
0.21,0.21,15.8,180.1,0.083,0.083
0.21,0.21,15.8,180.1,0.083,0.083
0.2,0.21,15.74,180.1,0.079,0.083
0.2,0.21,15.74,180.1,0.079,0.083
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.69,180.1,0.084,0.084
0.21,0.21,15.64,180.1,0.084,0.084
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.8,180.1,0.083,0.083
0.21,0.21,15.8,180.1,0.083,0.083
0.21,0.21,15.69,180.1,0.084,0.084
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.74,180.1,0.083,0.083
0.21,0.21,15.85,180.1,0.082,0.082
1.38,0.34,15.85,184.8,0.54,0.133
1.38,0.34,15.85,184.8,0.54,0.133
1.39,0.34,15.85,184.8,0.544,0.133
1.39,0.34,15.8,184.8,0.547,0.134
1.38,0.34,15.8,184.8,0.543,0.134
1.38,0.34,15.91,184.8,0.536,0.132
1.38,0.34,16.01,184.8,0.529,0.13
1.38,0.34,15.91,184.8,0.536,0.132
1.39,0.34,15.96,184.8,0.536,0.131
1.39,0.34,16.06,184.8,0.53,0.13
1.4,0.34,16.01,184.8,0.537,0.13
1.4,0.34,16.06,184.8,0.533,0.13
1.4,0.34,16.12,184.8,0.529,0.129
1.4,0.34,16.06,184.8,0.533,0.13
1.4,0.34,16.01,184.8,0.537,0.13
1.4,0.34,15.96,184.8,0.54,0.131
1.4,0.34,15.96,184.8,0.54,0.131
1.4,0.34,15.96,184.8,0.54,0.131
1.4,0.34,15.96,184.8,0.54,0.131
1.4,0.34,15.96,184.8,0.54,0.131
1.24,0.42,14.19,185.1,0.61,0.207
1.24,0.42,14.19,185.1,0.61,0.207
1.24,0.42,14.25,185.1,0.605,0.205
1.24,0.42,14.19,185.1,0.61,0.207
1.24,0.42,14.19,185.1,0.61,0.207
1.24,0.42,14.25,185.1,0.605,0.205
1.25,0.42,14.25,185.1,0.61,0.205
1.25,0.42,14.25,185.1,0.61,0.205
1.25,0.42,14.25,185.1,0.61,0.205
1.26,0.42,14.19,185.1,0.62,0.207
1.25,0.42,14.19,185.1,0.615,0.207
1.26,0.42,14.19,185.1,0.62,0.207
1.26,0.42,14.13,185.1,0.625,0.208
1.25,0.42,14.13,185.1,0.62,0.208
1.25,0.43,13.95,185.1,0.637,0.219
1.26,0.43,13.95,185.1,0.642,0.219
1.26,0.43,14.07,185.1,0.631,0.215
1.26,0.43,14.07,185.1,0.631,0.215
1.26,0.43,14.07,185.1,0.631,0.215
1.27,0.43,13.95,185.1,0.647,0.219
1.4,0.52,15.85,189.9,0.548,0.203
1.39,0.52,15.91,189.9,0.54,0.202
1.41,0.53,15.91,190,0.547,0.206
1.4,0.53,15.85,190,0.548,0.207
1.39,0.52,15.8,190,0.547,0.205
1.39,0.52,15.85,190,0.544,0.203
1.39,0.52,15.91,190,0.54,0.202
1.38,0.52,15.85,190,0.54,0.203
1.38,0.52,15.96,190,0.532,0.201
1.38,0.51,16.01,190,0.529,0.195
1.38,0.52,16.01,190,0.529,0.199
1.39,0.52,16.01,190,0.533,0.199
1.39,0.51,16.06,190,0.53,0.194
1.39,0.52,16.12,190,0.526,0.197
1.41,0.52,16.12,190,0.533,0.197
1.42,0.52,16.01,190,0.544,0.199
1.43,0.52,15.91,190,0.555,0.202
1.43,0.52,15.96,190,0.552,0.201
1.42,0.52,16.06,190,0.541,0.198
1.42,0.52,16.06,190,0.541,0.198
1.28,0.61,14.07,190.1,0.641,0.305
1.28,0.61,14.25,190.1,0.625,0.298
1.28,0.61,14.31,190.1,0.619,0.295
1.29,0.61,14.19,190.1,0.635,0.3
1.29,0.61,14.19,190.1,0.635,0.3
1.28,0.62,14.25,190.1,0.625,0.303
1.27,0.62,14.25,190.1,0.62,0.303
1.27,0.61,14.31,190.1,0.615,0.295
1.27,0.61,14.31,190.1,0.615,0.295
1.27,0.61,14.31,190.1,0.615,0.295
1.27,0.61,14.25,190.1,0.62,0.298
1.28,0.61,14.19,190.1,0.63,0.3
1.28,0.61,14.13,190.1,0.635,0.303
1.27,0.61,14.31,190.1,0.615,0.295
1.29,0.61,14.31,190.1,0.624,0.295
1.29,0.62,14.13,190.1,0.64,0.308
1.29,0.62,14.13,190.1,0.64,0.308
1.3,0.62,14.25,190.1,0.634,0.303
1.3,0.62,14.13,190.1,0.645,0.308
1.3,0.62,14.07,190.1,0.651,0.31
1.21,1.1,15.64,195,0.486,0.442
1.27,0.86,15.85,195,0.497,0.336
1.3,0.86,15.8,195,0.512,0.338
1.3,0.8,15.91,195,0.505,0.311
1.34,0.77,16.01,195,0.514,0.295
1.35,0.75,15.96,195,0.521,0.289
1.36,0.75,15.91,195,0.528,0.291
1.36,0.73,15.91,195,0.528,0.283
1.37,0.73,15.91,195,0.532,0.283
1.38,0.73,15.91,195,0.536,0.283
1.39,0.73,15.91,195,0.54,0.283
1.39,0.73,15.91,195,0.54,0.283
1.39,0.73,15.85,195,0.544,0.286
1.41,0.73,15.91,195,0.547,0.283
1.41,0.73,15.85,195,0.551,0.286
1.41,0.73,15.8,195,0.555,0.287
1.41,0.73,15.8,195,0.555,0.287
1.41,0.73,15.8,195,0.555,0.287
1.4,0.73,15.8,195,0.551,0.287
1.4,0.72,15.85,195,0.548,0.282
1.27,0.78,14.13,195.1,0.63,0.387
1.27,0.78,14.01,195.1,0.641,0.394
1.27,0.78,14.19,195.1,0.625,0.384
1.27,0.78,14.25,195.1,0.62,0.381
1.27,0.78,14.19,195.1,0.625,0.384
1.27,0.78,14.19,195.1,0.625,0.384
1.27,0.78,14.13,195.1,0.63,0.387
1.27,0.78,14.19,195.1,0.625,0.384
1.27,0.78,14.25,195.1,0.62,0.381
1.27,0.78,14.31,195.1,0.615,0.377
1.27,0.78,14.19,195.1,0.625,0.384
1.26,0.78,14.19,195.1,0.62,0.384
1.26,0.78,14.13,195.1,0.625,0.387
1.26,0.78,14.07,195.1,0.631,0.39
1.26,0.78,14.13,195.1,0.625,0.387
1.26,0.78,14.13,195.1,0.625,0.387
1.26,0.78,14.13,195.1,0.625,0.387
1.26,0.78,14.13,195.1,0.625,0.387
1.26,0.78,14.19,195.1,0.62,0.384
1.26,0.78,14.25,195.1,0.615,0.381
1.46,0.92,15.96,199.5,0.563,0.355
1.45,0.92,15.96,199.5,0.559,0.355
1.45,0.92,16.01,199.5,0.556,0.353
1.45,0.92,15.96,199.5,0.559,0.355
1.45,0.92,15.91,199.5,0.563,0.357
1.45,0.92,15.85,199.5,0.567,0.36
1.45,0.92,15.91,199.5,0.563,0.357
1.45,0.92,15.91,199.5,0.563,0.357
1.45,0.92,15.96,199.5,0.559,0.355
1.45,0.92,15.96,199.5,0.559,0.355
1.44,0.91,16.01,199.5,0.552,0.349
1.44,0.92,15.96,199.5,0.555,0.355
1.44,0.92,15.91,199.5,0.559,0.357
1.44,0.92,15.96,199.5,0.555,0.355
1.44,0.92,15.96,199.5,0.555,0.355
1.45,0.91,16.01,199.5,0.556,0.349
1.44,0.91,15.91,199.5,0.559,0.353
1.44,0.91,15.91,199.5,0.559,0.353
1.45,0.92,15.85,199.5,0.567,0.36
1.46,0.92,15.85,199.5,0.571,0.36
1.32,0.99,14.19,200,0.65,0.487
1.33,0.99,14.13,200,0.66,0.491
1.33,0.98,14.19,200,0.655,0.482
1.33,0.99,14.13,200,0.66,0.491
1.32,0.98,14.13,200,0.655,0.486
1.32,0.98,14.07,200,0.661,0.491
1.32,0.98,14.07,200,0.661,0.491
1.32,0.98,14.13,200,0.655,0.486
1.32,0.98,14.19,200,0.65,0.482
1.32,0.98,14.19,200,0.65,0.482
1.32,0.98,14.19,200,0.65,0.482
1.32,0.98,14.25,200,0.644,0.478
1.31,0.97,14.19,200,0.645,0.477
1.31,0.97,14.19,200,0.645,0.477
1.31,0.97,14.19,200,0.645,0.477
1.31,0.98,14.07,200,0.656,0.491
1.31,0.98,14.13,200,0.65,0.486
1.31,0.98,14.19,200,0.645,0.482
1.31,0.98,14.19,200,0.645,0.482
1.31,0.97,14.13,200,0.65,0.481
1.52,1.18,15.85,204.6,0.594,0.462
1.54,1.18,15.8,204.6,0.606,0.464
1.54,1.18,15.85,204.6,0.602,0.462
1.54,1.18,15.96,204.6,0.594,0.455
1.53,1.17,15.91,204.6,0.594,0.454
1.53,1.17,15.85,204.6,0.598,0.458
1.53,1.17,15.96,204.6,0.59,0.451
1.53,1.18,15.91,204.6,0.594,0.458
1.53,1.17,15.8,204.6,0.602,0.461
1.52,1.17,15.85,204.6,0.594,0.458
1.51,1.17,15.91,204.6,0.586,0.454
1.51,1.17,15.85,204.6,0.591,0.458
1.51,1.17,15.8,204.6,0.594,0.461
1.5,1.16,15.85,204.6,0.587,0.454
1.51,1.16,15.85,204.6,0.591,0.454
1.51,1.17,15.91,204.6,0.586,0.454
1.51,1.17,15.91,204.6,0.586,0.454
1.52,1.17,15.8,204.6,0.598,0.461
1.53,1.17,15.74,204.6,0.607,0.464
1.53,1.17,15.85,204.6,0.598,0.458
1.41,1.24,14.01,205,0.712,0.626
1.42,1.25,14.01,205,0.717,0.631
1.41,1.25,14.01,205,0.712,0.631
1.42,1.25,14.01,205,0.717,0.631
1.42,1.25,14.01,205,0.717,0.631
1.42,1.25,14.07,205,0.711,0.626
1.42,1.25,14.01,205,0.717,0.631
1.43,1.25,13.89,205,0.734,0.642
1.43,1.26,14.13,205,0.71,0.625
1.44,1.27,14.25,205,0.703,0.62
1.44,1.27,14.19,205,0.709,0.625
1.44,1.27,14.13,205,0.715,0.63
1.44,1.27,14.13,205,0.715,0.63
1.45,1.27,14.19,205,0.714,0.625
1.45,1.27,14.19,205,0.714,0.625
1.45,1.27,14.19,205,0.714,0.625
1.45,1.27,14.07,205,0.726,0.636
1.44,1.27,14.01,205,0.727,0.641
1.44,1.26,14.13,205,0.715,0.625
1.44,1.26,14.25,205,0.703,0.615
1.55,1.56,14.13,210,0.769,0.774
1.55,1.56,14.19,210,0.763,0.768
1.54,1.55,14.13,210,0.764,0.769
1.55,1.56,14.01,210,0.783,0.788
1.55,1.56,14.01,210,0.783,0.788
1.55,1.55,14.13,210,0.769,0.769
1.55,1.56,14.07,210,0.776,0.781
1.54,1.55,14.13,210,0.764,0.769
1.54,1.55,14.19,210,0.758,0.763
1.54,1.55,14.13,210,0.764,0.769
1.54,1.55,14.13,210,0.764,0.769
1.54,1.56,14.07,210,0.771,0.781
1.56,1.56,14.07,210,0.781,0.781
1.56,1.56,14.01,210,0.788,0.788
1.55,1.55,14.01,210,0.783,0.783
1.55,1.55,14.07,210,0.776,0.776
1.54,1.55,14.07,210,0.771,0.776
1.54,1.55,14.13,210,0.764,0.769
1.55,1.56,14.07,210,0.776,0.781
1.55,1.56,14.13,210,0.769,0.774
1.67,1.56,15.85,210.3,0.653,0.61
